name,code,url,updatedAt,gasDayStart,gasDayEnd,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,contractedCapacity,availableCapacity,coveredCapacity,status,trend,full,info
Germany,DE,DE,2024-02-27 10:46:09,2024-02-16,2024-02-17,181.6447,903.9,20.1,190.27,208.8,18.5,254.8323,4025.71,6813.39,253.4107,1.8694,-,C,-0.01,71.28,[]
Germany,DE,DE,2024-02-27 10:46:19,2024-02-17,2024-02-18,181.7792,903.9,20.11,285.0,150.5,-134.5,254.8323,4025.71,6813.39,253.4107,1.8694,-,C,0.05,71.33,[]
Germany,DE,DE,2024-02-27 10:46:28,2024-02-18,2024-02-19,181.8741,903.9,20.12,273.43,178.5,-94.9,254.8323,4025.71,6813.39,253.4107,1.8694,-,C,0.04,71.37,[]
Germany,DE,DE,2024-02-27 10:46:36,2024-02-19,2024-02-20,181.606,903.9,20.09,93.92,351.2,257.3,254.8323,4025.71,6813.39,253.4107,1.8694,-,C,-0.11,71.26,[]
Germany,DE,DE,2024-02-27 10:46:54,2024-02-20,2024-02-21,181.2582,903.9,20.05,89.22,440.5,351.3,254.8323,4025.71,6813.39,254.2769,1.0032,-,C,-0.14,71.13,[]
Germany,DE,DE,2024-02-27 10:46:45,2024-02-21,2024-02-22,180.7697,903.9,20.0,42.85,527.0,484.2,254.8323,4025.71,6813.39,254.2769,1.0032,-,E,-0.19,70.94,[]
Germany,DE,DE,2024-02-27 10:47:03,2024-02-22,2024-02-23,180.2871,903.9,19.95,30.21,512.3,482.1,254.8323,4025.71,6813.39,254.2769,1.0032,-,C,-0.19,70.75,[]
Germany,DE,DE,2024-02-27 10:47:11,2024-02-23,2024-02-24,179.6704,903.9,19.88,43.16,659.5,616.3,254.8323,4025.71,6813.39,254.2769,1.0032,-,C,-0.24,70.51,[]
Germany,DE,DE,2024-02-27 10:47:20,2024-02-24,2024-02-25,179.2841,903.9,19.83,57.96,444.3,386.4,254.8323,4025.71,6813.39,254.2769,1.0032,-,C,-0.15,70.35,[]
Germany,DE,DE,2024-02-27 10:47:28,2024-02-25,2024-02-26,178.9105,903.9,19.79,45.96,419.5,373.6,254.8323,4025.71,6813.39,254.2769,1.0032,-,C,-0.15,70.21,[]
Germany,DE,DE,2024-02-27 17:02:44,2024-02-26,2024-02-27,177.9924,903.9,19.69,34.97,951.5,916.5,254.8323,4025.71,6813.39,254.2769,1.0032,-,C,-0.36,69.85,[]
Germany,DE,DE,2024-02-29 07:37:17,2024-02-27,2024-02-28,176.9194,903.9,19.57,47.74,1031.6,983.9,254.8323,4025.71,6813.39,254.2769,1.0032,-,C,-0.42,69.43,[]
Germany,DE,DE,2024-03-04 06:56:45,2024-02-28,2024-02-29,175.8057,903.9,19.45,63.81,1172.5,1108.7,254.8323,4025.71,6813.39,254.2769,1.0032,-,C,-0.44,68.99,[]
Germany,DE,DE,2024-03-08 09:31:18,2024-02-29,2024-03-01,175.1646,903.9,19.38,106.26,742.2,635.9,254.8323,4025.71,6813.39,254.4821,1.0032,-,C,-0.25,68.74,[]
Germany,DE,DE,2024-03-08 09:35:31,2024-03-01,2024-03-02,174.5628,903.9,19.31,90.99,684.2,593.2,254.8323,4025.71,6813.39,254.83,1.0032,-,C,-0.24,68.5,[]
Germany,DE,DE,2024-03-08 09:35:13,2024-03-02,2024-03-03,174.5529,903.9,19.31,317.01,326.9,9.9,254.8323,4025.71,6813.39,254.83,1.0032,-,C,-0.0,68.5,[]
Germany,DE,DE,2024-03-08 09:35:47,2024-03-03,2024-03-04,174.6883,903.9,19.33,383.49,259.1,-124.4,254.8323,4025.71,6813.39,254.83,1.0032,-,C,0.05,68.55,[]
Germany,DE,DE,2024-03-08 09:36:02,2024-03-04,2024-03-05,174.2821,903.9,19.28,117.81,526.2,408.4,254.8323,4025.71,6813.39,254.83,1.0032,-,C,-0.16,68.39,[]
Germany,DE,DE,2024-03-08 09:36:20,2024-03-05,2024-03-06,173.2702,903.9,19.17,30.37,1042.2,1011.9,254.8323,4025.71,6813.39,254.83,1.0032,-,E,-0.4,67.99,[]
Germany,DE,DE,2024-03-08 09:36:35,2024-03-06,2024-03-07,172.4271,903.9,19.08,84.29,893.8,809.5,254.8323,4025.71,6813.39,254.83,1.0032,-,C,-0.33,67.66,[]
Germany,DE,DE,2024-03-08 17:05:49,2024-03-07,2024-03-08,171.8012,903.9,19.01,55.95,681.8,625.8,254.8323,4025.71,6813.39,254.83,1.0032,-,C,-0.25,67.42,[]
Germany,DE,DE,2024-03-11 06:27:58,2024-03-08,2024-03-09,171.2055,903.9,18.94,48.98,645.1,596.1,254.8323,4025.71,6813.39,254.83,1.0032,-,C,-0.23,67.18,[]
Germany,DE,DE,2024-03-11 08:46:07,2024-03-09,2024-03-10,171.0084,903.9,18.92,124.63,321.3,196.7,254.8323,4025.71,6813.39,254.83,1.0032,-,C,-0.08,67.11,[]
Germany,DE,DE,2024-03-11 18:25:51,2024-03-10,2024-03-11,170.9375,903.9,18.91,196.85,267.7,70.9,254.8323,4025.71,6813.39,254.83,1.0032,-,C,-0.03,67.08,[]
Germany,DE,DE,2024-03-14 10:50:11,2024-03-11,2024-03-12,170.23,903.9,18.83,39.19,746.8,707.6,254.8323,4025.71,6813.39,255.2785,1.0032,-,C,-0.28,66.8,[]
Germany,DE,DE,2024-03-14 10:51:12,2024-03-12,2024-03-13,169.457,903.9,18.75,57.42,830.1,772.6,254.8323,4025.71,6813.39,255.2785,1.0032,-,C,-0.3,66.5,[]
Germany,DE,DE,2024-03-14 17:05:22,2024-03-13,2024-03-14,168.8992,903.9,18.69,72.7,630.6,557.9,254.8323,4025.71,6813.39,255.2785,1.0032,-,E,-0.22,66.28,[]
Germany,DE,DE,2024-03-18 13:25:25,2024-03-14,2024-03-15,168.82,903.9,18.68,251.73,331.0,79.2,254.8323,4025.71,6813.39,256.33,-0.0483,-,E,-0.03,66.25,[]
Germany,DE,DE,2024-03-18 13:25:19,2024-03-15,2024-03-16,169.0114,903.9,18.7,362.14,170.7,-191.4,254.8323,4025.71,6813.39,256.33,-0.0483,-,E,0.08,66.32,[]
Germany,DE,DE,2024-03-18 13:25:12,2024-03-16,2024-03-17,169.0318,903.9,18.7,234.06,213.7,-20.4,254.7646,4025.71,6813.39,255.8509,-0.2277,-,E,0.01,66.35,[]
Germany,DE,DE,2024-03-18 17:05:06,2024-03-17,2024-03-18,168.9205,903.9,18.69,191.76,303.0,111.3,254.7646,4025.71,6813.39,255.8509,-0.2277,-,E,-0.04,66.3,[]
Germany,DE,DE,2024-08-05 11:32:32,2024-03-18,2024-03-19,168.5174,903.9,18.64,49.57,449.1,399.6,254.7369,4025.71,6813.39,255.8232,-0.2277,-,E,-0.16,66.15,[]
Germany,DE,DE,2024-08-05 11:32:32,2024-03-19,2024-03-20,168.126,903.9,18.6,41.98,432.5,390.6,254.7369,4025.71,6813.39,255.8232,-0.2277,-,E,-0.15,66.0,[]
Germany,DE,DE,2024-03-26 16:55:58,2024-03-20,2024-03-21,167.9661,903.9,18.58,66.62,226.3,159.7,254.7646,4025.71,6813.39,255.8509,-0.2277,-,E,-0.06,65.93,[]
Germany,DE,DE,2024-03-26 16:58:43,2024-03-21,2024-03-22,167.9402,903.9,18.58,185.13,210.6,25.5,254.7646,4025.71,6813.39,255.8509,-0.2277,-,E,-0.01,65.92,[]
Germany,DE,DE,2024-03-27 09:46:26,2024-03-22,2024-03-23,167.9048,903.9,18.58,154.67,190.1,35.4,254.7646,4025.71,6813.39,255.8509,-0.2277,-,E,-0.01,65.91,[]
Germany,DE,DE,2024-03-27 09:47:25,2024-03-23,2024-03-24,167.8591,903.9,18.57,123.56,168.7,45.1,254.7646,4025.71,6813.39,255.8509,-0.2277,-,E,-0.02,65.89,[]
Germany,DE,DE,2024-03-27 09:49:25,2024-03-24,2024-03-25,167.5977,903.9,18.54,98.33,368.1,269.8,254.7646,4025.71,6813.39,255.8509,-0.2277,-,E,-0.1,65.79,[]
Germany,DE,DE,2024-03-27 09:50:47,2024-03-25,2024-03-26,166.8088,903.9,18.45,33.93,814.2,780.3,254.7646,4025.71,6813.39,255.8509,-0.2277,-,E,-0.31,65.48,[]
Germany,DE,DE,2024-03-27 17:04:50,2024-03-26,2024-03-27,166.6097,903.9,18.43,213.35,359.9,146.5,254.7646,4025.71,6813.39,255.8509,-0.2277,-,C,-0.08,65.4,[]
Germany,DE,DE,2024-04-01 16:44:41,2024-03-27,2024-03-28,166.2568,903.9,18.39,57.89,410.0,352.1,254.7646,4025.71,6813.39,255.8509,-0.2277,-,C,-0.14,65.26,[]
Germany,DE,DE,2024-04-01 16:45:51,2024-03-28,2024-03-29,165.879,903.9,18.35,75.7,453.5,377.8,254.7646,4025.71,6813.39,255.8509,-0.2277,-,C,-0.15,65.11,[]
Germany,DE,DE,2024-04-01 16:46:40,2024-03-29,2024-03-30,165.8439,903.9,18.35,222.29,257.4,35.1,254.7646,4025.71,6813.39,255.8509,-0.2277,-,C,-0.01,65.1,[]
Germany,DE,DE,2024-04-09 07:27:22,2024-03-30,2024-03-31,165.4723,903.9,18.31,303.51,674.0,370.5,254.7646,3908.65,6618.9,255.8509,-0.2277,-,C,-0.15,64.95,[]
Germany,DE,DE,2024-04-09 07:26:34,2024-03-31,2024-04-01,159.9114,903.9,17.69,371.81,132.0,-239.8,254.7369,4025.71,6813.39,259.5528,-3.9573,-,C,-2.18,62.78,[]
Germany,DE,DE,2024-10-11 05:55:50,2024-04-01,2024-04-02,163.2764,903.9,18.06,320.55,289.2,-31.4,245.8664,4004.75,6745.2,233.7949,1.9116,-,C,1.37,66.41,[]
Germany,DE,DE,2024-10-11 05:55:43,2024-04-02,2024-04-03,164.1595,903.9,18.16,76.73,342.8,266.0,245.8664,4026.83,6749.28,236.3205,-0.614,-,C,0.36,66.77,[]
Germany,DE,DE,2024-10-11 05:55:37,2024-04-03,2024-04-04,164.2961,903.9,18.18,70.23,276.4,206.2,246.1092,4034.3,6762.1,236.3205,-0.614,-,C,0.06,66.76,[]
Germany,DE,DE,2024-10-11 05:55:30,2024-04-04,2024-04-05,163.8173,903.9,18.12,109.64,175.1,65.4,246.1092,4034.3,6762.1,236.3205,-0.614,-,C,-0.19,66.56,[]
Germany,DE,DE,2024-10-11 05:55:23,2024-04-05,2024-04-06,164.1308,903.9,18.16,371.55,58.1,-313.5,246.1092,4034.3,6762.1,236.8205,-0.614,-,E,0.13,66.69,[]
Germany,DE,DE,2024-10-11 05:55:17,2024-04-06,2024-04-07,164.9216,903.9,18.25,789.78,18.6,-771.2,246.1092,4034.3,6762.1,236.8205,-0.614,-,C,0.32,67.01,[]
Germany,DE,DE,2024-10-11 05:55:11,2024-04-07,2024-04-08,165.8957,903.9,18.35,986.39,12.3,-974.1,246.1092,4034.3,6762.1,236.8205,-0.614,-,E,0.4,67.41,[]
Germany,DE,DE,2024-10-11 05:50:07,2024-04-08,2024-04-09,166.7797,903.9,18.45,515.23,67.6,-447.6,246.1092,4034.3,6762.1,236.8205,-0.614,-,C,0.36,67.77,[]
Germany,DE,DE,2024-10-11 05:50:13,2024-04-09,2024-04-10,167.1618,903.9,18.49,425.84,43.8,-382.1,246.1092,4032.6,6761.02,236.8205,-0.614,-,C,0.16,67.92,[]
Germany,DE,DE,2024-10-11 05:50:19,2024-04-10,2024-04-11,167.3155,903.9,18.51,238.6,90.1,-148.5,246.1092,4032.6,6761.02,236.8205,-0.614,-,C,0.06,67.98,[]
Germany,DE,DE,2024-10-11 05:50:25,2024-04-11,2024-04-12,167.6004,903.9,18.54,344.61,72.5,-272.2,246.1092,4032.6,6761.02,237.0367,-0.8302,-,C,0.12,68.1,[]
Germany,DE,DE,2024-10-11 05:50:29,2024-04-12,2024-04-13,168.2831,903.9,18.62,695.3,14.0,-681.3,246.1092,4032.6,6761.02,237.0367,-0.8302,-,E,0.28,68.38,[]
Germany,DE,DE,2024-10-11 05:50:34,2024-04-13,2024-04-14,169.2384,903.9,18.72,980.36,7.3,-973.1,246.1092,4032.6,6761.02,237.0367,-0.8302,-,C,0.39,68.77,[]
Germany,DE,DE,2024-10-11 05:56:18,2024-04-14,2024-04-15,170.1317,903.9,18.82,907.5,16.0,-891.5,246.1092,4032.6,6761.02,237.0367,-0.8302,-,C,0.36,69.13,[]
Germany,DE,DE,2024-10-11 05:57:15,2024-04-15,2024-04-16,170.4589,903.9,18.86,388.53,63.0,-325.5,246.1092,4032.6,6761.02,236.0242,0.1822,-,C,0.13,69.26,[]
Germany,DE,DE,2024-10-11 05:57:09,2024-04-16,2024-04-17,170.1964,903.9,18.83,57.54,319.8,262.2,246.1092,4032.6,6761.02,237.0367,-0.8302,-,C,-0.11,69.15,[]
Germany,DE,DE,2024-10-11 05:57:05,2024-04-17,2024-04-18,169.6298,903.9,18.77,115.69,682.5,566.8,246.1092,4032.6,6761.02,237.0367,-0.8302,-,C,-0.23,68.92,[]
Germany,DE,DE,2024-10-11 05:56:59,2024-04-18,2024-04-19,168.9374,903.9,18.69,54.76,747.3,692.5,246.1092,4032.6,6761.02,237.0367,-0.8302,-,C,-0.28,68.64,[]
Germany,DE,DE,2024-10-11 05:56:54,2024-04-19,2024-04-20,168.568,903.9,18.65,30.75,399.7,369.0,246.1092,4032.6,6761.02,237.0367,-0.8302,-,C,-0.15,68.49,[]
Germany,DE,DE,2024-10-11 05:56:49,2024-04-20,2024-04-21,168.4257,903.9,18.63,75.16,217.5,142.3,246.1092,4032.6,6761.02,237.0367,-0.8302,-,C,-0.06,68.44,[]
Germany,DE,DE,2024-10-11 05:56:43,2024-04-21,2024-04-22,168.1667,903.9,18.6,47.85,290.6,242.8,246.1092,4032.6,6761.02,237.0367,-0.8302,-,C,-0.11,68.33,[]
Germany,DE,DE,2024-10-11 05:56:38,2024-04-22,2024-04-23,167.2496,903.9,18.5,28.83,936.8,908.0,246.1092,4032.6,6761.02,241.1612,-0.8302,-,C,-0.37,67.96,[]
Germany,DE,DE,2024-10-11 05:56:34,2024-04-23,2024-04-24,166.2311,903.9,18.39,37.81,1066.6,1028.8,246.1092,4032.6,6761.02,241.1612,-0.8302,-,C,-0.41,67.54,[]
Germany,DE,DE,2024-10-11 05:56:29,2024-04-24,2024-04-25,165.3904,903.9,18.3,23.34,862.0,838.7,246.1092,4032.6,6761.02,241.1612,-0.8302,-,C,-0.34,67.2,[]
Germany,DE,DE,2024-10-11 05:56:24,2024-04-25,2024-04-26,164.5988,903.9,18.21,17.33,803.9,786.6,246.1092,4032.6,6761.02,238.2229,-0.8302,-,C,-0.32,66.88,[]
Germany,DE,DE,2024-10-11 05:55:05,2024-04-26,2024-04-27,164.3404,903.9,18.18,17.48,274.9,257.4,246.1092,4032.6,6761.02,238.2229,-0.8302,-,C,-0.1,66.78,[]
Germany,DE,DE,2024-10-11 05:56:13,2024-04-27,2024-04-28,164.6236,903.9,18.21,304.89,15.7,-289.2,246.1092,4032.6,6761.02,238.2949,-0.9022,-,E,0.12,66.89,[]
Germany,DE,DE,2024-10-11 05:56:07,2024-04-28,2024-04-29,165.0674,903.9,18.26,460.13,14.7,-445.5,246.1092,4032.6,6761.02,238.2949,-0.9022,-,E,0.18,67.07,[]
Germany,DE,DE,2024-10-11 05:56:00,2024-04-29,2024-04-30,165.4178,903.9,18.3,330.2,9.7,-320.5,246.1092,4032.6,6761.02,238.2949,-0.9022,-,E,0.14,67.21,[]
Germany,DE,DE,2024-10-11 05:55:55,2024-04-30,2024-05-01,165.97,903.9,18.36,524.14,10.2,-513.9,246.1092,4032.6,6761.02,238.7632,-1.3705,-,C,0.22,67.44,[]
Germany,DE,DE,2024-05-03 03:58:55,2024-05-01,2024-05-02,166.5598,903.9,18.43,614.45,2.5,-611.9,246.1592,4032.6,6761.02,235.753,1.6972,-,C,0.24,67.66,[]
Germany,DE,DE,2024-05-08 05:38:25,2024-05-02,2024-05-03,167.1665,903.9,18.49,620.14,10.5,-609.6,247.4392,4057.44,6802.42,237.033,1.6972,-,E,0.25,67.56,[]
Germany,DE,DE,2024-05-13 09:19:09,2024-05-03,2024-05-04,167.4038,903.9,18.52,336.1,88.7,-247.4,247.4392,4057.44,6802.42,237.033,1.6972,-,E,0.1,67.65,[]
Germany,DE,DE,2024-05-13 09:19:09,2024-05-04,2024-05-05,167.7677,903.9,18.56,406.24,32.3,-374.0,247.4392,4057.44,6802.42,237.033,1.6972,-,E,0.15,67.8,[]
Germany,DE,DE,2024-05-16 10:33:03,2024-05-05,2024-05-06,168.1737,903.9,18.61,419.05,12.4,-406.6,247.4392,4057.44,6802.42,237.033,1.6972,-,C,0.16,67.97,[]
Germany,DE,DE,2024-07-02 08:35:17,2024-05-06,2024-05-07,168.1874,903.9,18.61,181.76,161.0,-20.7,247.4392,4057.44,6802.42,237.033,1.6972,-,C,0.01,67.97,[]
Germany,DE,DE,2024-05-13 09:19:09,2024-05-07,2024-05-08,168.1565,903.9,18.6,127.7,148.5,20.8,247.4392,4057.44,6802.42,237.033,1.6972,-,C,-0.01,67.96,[]
Germany,DE,DE,2024-05-13 09:19:09,2024-05-08,2024-05-09,168.0225,903.9,18.59,99.53,226.5,126.9,247.4392,4057.44,6802.42,237.033,1.6972,-,C,-0.05,67.9,[]
Germany,DE,DE,2024-06-05 10:04:21,2024-05-09,2024-05-10,168.4568,903.9,18.64,443.72,9.4,-434.3,247.4392,4057.44,6802.42,237.033,1.6972,-,C,0.18,68.08,[]
Germany,DE,DE,2024-06-05 10:04:26,2024-05-10,2024-05-11,169.0457,903.9,18.7,601.15,12.2,-589.0,247.4392,4057.44,6802.42,237.033,1.6972,-,C,0.24,68.32,[]
Germany,DE,DE,2024-06-05 10:04:30,2024-05-11,2024-05-12,169.9301,903.9,18.8,898.64,4.2,-894.4,247.4392,4057.44,6802.42,237.033,1.6972,-,C,0.36,68.68,[]
Germany,DE,DE,2024-06-05 10:01:02,2024-05-12,2024-05-13,170.8922,903.9,18.91,974.71,2.5,-972.2,247.4392,4057.44,6802.42,237.033,1.6972,-,C,0.39,69.06,[]
Germany,DE,DE,2024-06-05 10:03:30,2024-05-13,2024-05-14,171.678,903.9,18.99,808.22,10.3,-797.9,247.4392,4057.44,6802.42,237.033,1.6972,-,C,0.32,69.38,[]
Germany,DE,DE,2024-06-05 10:04:33,2024-05-14,2024-05-15,172.475,903.9,19.08,798.94,4.3,-794.6,247.4392,4057.44,6802.42,237.3459,1.5066,-,C,0.32,69.7,[]
Germany,DE,DE,2024-06-05 10:00:46,2024-05-15,2024-05-16,173.2015,903.9,19.16,727.13,7.8,-719.3,247.4392,4057.44,6802.42,237.3459,1.5066,-,C,0.29,70.0,[]
Germany,DE,DE,2024-06-05 10:00:54,2024-05-16,2024-05-17,173.7602,903.9,19.22,569.26,6.0,-563.2,247.4392,4057.44,6802.42,237.3459,1.5066,-,C,0.23,70.22,[]
Germany,DE,DE,2024-06-05 10:00:49,2024-05-17,2024-05-18,174.4018,903.9,19.29,638.75,4.1,-634.6,247.4392,4057.44,6802.42,237.3459,1.5066,-,C,0.26,70.48,[]
Germany,DE,DE,2024-06-05 10:00:58,2024-05-18,2024-05-19,175.1887,903.9,19.38,792.56,5.6,-787.0,247.4392,4057.44,6802.42,237.3459,1.5066,-,C,0.32,70.8,[]
Germany,DE,DE,2024-06-05 10:01:10,2024-05-19,2024-05-20,175.9402,903.9,19.46,754.0,2.5,-751.5,247.4392,4057.44,6802.42,237.3459,1.5066,-,C,0.3,71.1,[]
Germany,DE,DE,2024-06-05 10:01:06,2024-05-20,2024-05-21,176.5853,903.9,19.54,651.4,7.8,-643.6,247.4392,4057.44,6802.42,237.3459,1.5066,-,C,0.26,71.37,[]
Germany,DE,DE,2024-06-05 10:01:15,2024-05-21,2024-05-22,176.7683,903.9,19.56,291.61,114.0,-177.6,247.4392,4057.44,6802.42,237.3459,1.5066,-,C,0.07,71.44,[]
Germany,DE,DE,2024-06-11 09:50:05,2024-05-22,2024-05-23,177.1728,903.9,19.6,429.68,25.2,-404.5,247.4392,4057.44,6802.42,237.3459,1.5066,-,C,0.16,71.6,[]
Germany,DE,DE,2024-06-11 09:50:09,2024-05-23,2024-05-24,177.6716,903.9,19.66,521.86,23.0,-498.8,247.4392,4057.44,6802.42,237.3459,1.5066,-,C,0.2,71.8,[]
Germany,DE,DE,2024-06-11 09:50:14,2024-05-24,2024-05-25,177.9267,903.9,19.68,279.37,24.2,-255.2,247.4392,4057.44,6802.42,237.5169,1.4856,-,C,0.1,71.91,[]
Germany,DE,DE,2024-06-11 09:50:18,2024-05-25,2024-05-26,178.3194,903.9,19.73,413.39,20.7,-392.7,247.4392,4057.44,6802.42,237.5169,1.4856,-,C,0.16,72.07,[]
Germany,DE,DE,2024-06-11 09:50:23,2024-05-26,2024-05-27,178.7843,903.9,19.78,472.46,7.5,-464.9,247.4392,4057.44,6802.42,237.5169,1.4856,-,C,0.19,72.25,[]
Germany,DE,DE,2024-06-05 10:01:44,2024-05-27,2024-05-28,179.1062,903.9,19.81,329.08,7.3,-321.8,247.4392,4057.44,6802.42,242.2539,1.7058,-,C,0.13,72.38,[]
Germany,DE,DE,2024-06-05 10:01:48,2024-05-28,2024-05-29,179.3461,903.9,19.84,270.56,30.6,-240.0,247.4392,4057.44,6802.42,242.2539,1.7058,-,C,0.1,72.48,[]
Germany,DE,DE,2024-07-02 08:35:54,2024-05-29,2024-05-30,179.5664,903.9,19.87,243.78,23.5,-220.3,247.4392,4057.44,6802.42,242.2539,1.7058,-,C,0.09,72.57,[]
Germany,DE,DE,2024-06-05 10:01:56,2024-05-30,2024-05-31,179.7974,903.9,19.89,312.1,81.1,-231.0,247.4392,4057.44,6802.42,242.2539,1.7058,-,C,0.09,72.66,[]
Germany,DE,DE,2024-06-05 10:01:52,2024-05-31,2024-06-01,180.2395,903.9,19.94,454.51,12.4,-442.1,247.4392,4057.44,6802.42,242.2539,1.7058,-,C,0.18,72.84,[]
Germany,DE,DE,2024-06-18 16:05:13,2024-06-01,2024-06-02,180.3047,903.9,19.95,679.43,2.5,-677.0,247.4392,4057.44,6802.42,242.222,1.7377,-,C,0.03,72.87,[]
Germany,DE,DE,2024-06-18 16:05:14,2024-06-02,2024-06-03,180.9119,903.9,20.01,608.13,2.2,-605.9,247.4392,4057.44,6802.42,242.222,1.7377,-,C,0.25,73.11,[]
Germany,DE,DE,2024-06-18 16:05:14,2024-06-03,2024-06-04,181.0962,903.9,20.03,305.68,121.3,-184.4,247.4392,4057.44,6802.42,242.222,1.7377,-,C,0.07,73.19,[]
Germany,DE,DE,2024-06-18 16:05:14,2024-06-04,2024-06-05,181.4858,903.9,20.08,419.12,26.1,-393.0,247.4392,4057.44,6802.42,242.2339,1.7258,-,C,0.16,73.35,[]
Germany,DE,DE,2024-08-05 10:59:25,2024-06-05,2024-06-06,181.9127,903.9,20.13,429.59,6.1,-423.5,247.4392,4057.44,6802.42,242.2339,1.7258,-,C,0.17,73.52,[]
Germany,DE,DE,2024-08-05 10:59:25,2024-06-06,2024-06-07,182.8526,903.9,20.23,522.07,5.6,-516.5,247.4392,4057.44,6802.42,242.2339,1.7258,-,E,0.38,73.9,[]
Germany,DE,DE,2024-06-18 16:05:15,2024-06-07,2024-06-08,183.42,903.9,20.29,572.73,5.3,-567.4,247.4392,4057.44,6802.42,242.2339,1.7258,-,C,0.23,74.13,[]
Germany,DE,DE,2024-06-18 16:05:15,2024-06-08,2024-06-09,184.2366,903.9,20.38,825.08,8.5,-816.6,247.4392,4057.44,6802.42,242.3851,1.5746,-,E,0.33,74.46,[]
Germany,DE,DE,2024-08-05 11:01:16,2024-06-09,2024-06-10,184.9982,903.9,20.47,777.61,17.0,-760.6,247.4392,4057.44,6802.42,242.3851,1.5746,-,C,0.31,74.77,[]
Germany,DE,DE,2024-08-05 11:01:16,2024-06-10,2024-06-11,185.4547,903.9,20.52,474.37,17.9,-456.4,246.6272,4057.44,6802.42,241.5731,1.5746,-,E,0.19,75.2,[]
Germany,DE,DE,2024-06-18 16:05:15,2024-06-11,2024-06-12,185.9298,903.9,20.57,491.37,16.2,-475.1,246.6272,4057.44,6802.42,241.5731,1.5746,-,C,0.19,75.39,[]
Germany,DE,DE,2024-09-11 14:37:56,2024-06-12,2024-06-13,186.2958,903.9,20.61,387.88,17.9,-370.0,246.6272,4057.44,6802.42,241.5731,1.5746,-,C,0.15,75.54,[]
Germany,DE,DE,2024-06-18 16:05:16,2024-06-13,2024-06-14,186.7669,903.9,20.66,479.82,9.2,-470.7,246.6272,4057.44,6802.42,241.5731,1.5746,-,C,0.19,75.73,[]
Germany,DE,DE,2024-06-18 16:05:16,2024-06-14,2024-06-15,187.5845,903.9,20.75,829.8,12.7,-817.1,246.6272,4057.44,6802.42,241.5731,1.5746,-,C,0.33,76.06,[]
Germany,DE,DE,2024-06-18 16:05:16,2024-06-15,2024-06-16,188.4699,903.9,20.85,902.88,14.1,-888.7,247.4272,4057.44,6802.42,242.3731,1.5746,-,C,0.36,76.17,[]
Germany,DE,DE,2024-06-18 16:05:16,2024-06-16,2024-06-17,187.1538,903.9,20.71,917.15,13.1,-904.1,247.4272,4057.44,6802.42,242.3731,1.5746,-,C,-0.53,75.64,[]
Germany,DE,DE,2024-06-18 22:00:15,2024-06-17,2024-06-18,189.9835,903.9,21.02,612.82,5.0,-607.8,247.4272,4057.44,6802.42,242.3731,1.5746,-,C,1.14,76.78,[]
Germany,DE,DE,2024-06-19 16:05:20,2024-06-18,2024-06-19,190.5281,903.9,21.08,558.24,7.2,-551.1,247.4272,4057.44,6802.42,242.3731,1.5746,-,C,0.22,77.0,[]
Germany,DE,DE,2024-06-26 08:20:18,2024-06-19,2024-06-20,191.2826,903.9,21.16,755.7,8.2,-747.5,247.4272,4057.44,6802.42,242.3731,1.5746,-,C,0.3,77.31,[]
Germany,DE,DE,2024-06-27 09:06:19,2024-06-20,2024-06-21,191.9881,903.9,21.24,715.12,9.6,-705.5,247.4272,4057.44,6802.42,242.3731,1.5746,-,E,0.29,77.59,[]
Germany,DE,DE,2024-06-27 09:06:15,2024-06-21,2024-06-22,192.6858,903.9,21.32,715.43,17.7,-697.7,247.4272,4057.44,6802.42,242.3731,1.5746,-,C,0.28,77.88,[]
Germany,DE,DE,2024-06-27 09:06:11,2024-06-22,2024-06-23,193.8415,903.9,21.45,1177.92,22.1,-1155.8,247.4272,4057.44,6802.42,242.3731,1.5746,-,C,0.47,78.34,[]
Germany,DE,DE,2024-06-27 09:06:06,2024-06-23,2024-06-24,194.9288,903.9,21.57,1094.51,7.2,-1087.3,247.4272,4057.44,6802.42,242.3731,1.5746,-,C,0.44,78.78,[]
Germany,DE,DE,2024-06-27 09:06:02,2024-06-24,2024-06-25,195.6175,903.9,21.64,696.53,7.8,-688.7,247.4272,4057.44,6802.42,242.3731,1.5746,-,C,0.28,79.06,[]
Germany,DE,DE,2024-06-28 09:30:07,2024-06-25,2024-06-26,196.3971,903.9,21.73,779.7,6.4,-773.3,247.4272,4057.44,6802.42,241.4554,1.6128,-,C,0.32,79.38,[]
Germany,DE,DE,2024-06-28 10:32:39,2024-06-26,2024-06-27,197.2586,903.9,21.82,877.34,15.3,-862.0,247.4272,4057.44,6802.42,241.4536,1.6129,-,C,0.35,79.72,[]
Germany,DE,DE,2024-07-01 07:16:39,2024-06-27,2024-06-28,198.1163,903.9,21.92,864.12,6.3,-857.8,247.4272,4057.44,6802.42,241.4536,1.6129,-,C,0.35,80.07,[]
Germany,DE,DE,2025-05-19 08:40:03,2024-06-28,2024-06-29,199.0779,903.9,22.02,976.69,13.2,-963.5,247.4066,4057.44,6802.42,241.433,1.6129,-,E,0.39,80.47,[]
